"branch","sigma_3","sigma_1","sigma_n","tau","alpha_deg","beta_deg","beta_rad","sigma_n_pri","tau_pri"
"NGC",-19.6971947153133,79.1591300057592,-9.84322758958489,29.6146299294259,71.5956609928355,53.1913219856709,0.928363702138406,-0.492161379479245,1.4807314964713
"NGC",-19.6958117209083,79.1716142794879,-9.83062544064019,29.6314642601431,71.5858818541494,53.1717637082988,0.928022345802244,-0.49153127203201,1.48157321300716
"NGC",-19.6944230445812,79.1841355744946,-9.81800759728485,29.6483075682955,71.5761027154633,53.1522054309267,0.927680989466082,-0.490900379864243,1.48241537841478
"NGC",-19.6930286654305,79.1966939850859,-9.80537402127837,29.6651598860055,71.5663235767773,53.1326471535546,0.92733963312992,-0.490268701063918,1.48325799430028
"NGC",-19.6916285624855,79.2092896057752,-9.79272467425982,29.6820212454705,71.5565444380912,53.1130888761824,0.926998276793758,-0.489636233712991,1.48410106227352
"NGC",-19.6902227147069,79.2219225312836,-9.78005951774756,29.6988916789624,71.5467652994052,53.0935305988103,0.926656920457597,-0.489002975887378,1.48494458394812
"NGC",-19.6888111009857,79.2345928565399,-9.76737851313888,29.7157712188283,71.5369861607191,53.0739723214382,0.926315564121435,-0.488368925656944,1.48578856094141
"NGC",-19.6873937001441,79.2473006766813,-9.7546816217097,29.7326598974904,71.527207022033,53.0544140440661,0.925974207785273,-0.487734081085485,1.48663299487452
"NGC",-19.6859704909341,79.2600460870536,-9.74196880461421,29.7495577474459,71.517427883347,53.034855766694,0.925632851449111,-0.48709844023071,1.48747788737229
"NGC",-19.6845414520383,79.2728291832118,-9.72924002288456,29.7664648012675,71.5076487446609,53.0152974893218,0.92529149511295,-0.486462001144228,1.48832324006337
"NGC",-19.6831065620691,79.2856500609202,-9.71649523743056,29.7833810916032,71.4978696059749,52.9957392119497,0.924950138776788,-0.485824761871528,1.48916905458016
"NGC",-19.6816657995687,79.2985088161532,-9.70373440903929,29.8003066511769,71.4880904672888,52.9761809345776,0.924608782440626,-0.485186720451964,1.49001533255885
"NGC",-19.6802191430087,79.3114055450956,-9.6909574983748,29.8172415127879,71.4783113286027,52.9566226572055,0.924267426104464,-0.48454787491874,1.4908620756394
"NGC",-19.6787665707903,79.3243403441426,-9.67816446597779,29.8341857093114,71.4685321899167,52.9370643798334,0.923926069768302,-0.48390822329889,1.49170928546557
"NGC",-19.6773080612437,79.3373133099008,-9.66535527226527,29.8511392736985,71.4587530512306,52.9175061024612,0.92358471343214,-0.483267763613263,1.49255696368492
"NGC",-19.6758435926281,79.3503245391883,-9.65252987753021,29.8681022389766,71.4489739125446,52.8979478250891,0.923243357095979,-0.482626493876511,1.49340511194883
"NGC",-19.6743731431313,79.3633741290353,-9.63968824194122,29.885074638249,71.4391947738585,52.878389547717,0.922902000759817,-0.481984412097061,1.49425373191245
"NGC",-19.6728966908697,79.3764621766839,-9.62683032554223,29.9020565046957,71.4294156351724,52.8588312703449,0.922560644423655,-0.481341516277112,1.49510282523478
"NGC",-19.6714142138879,79.3895887795897,-9.61395608825213,29.9190478715728,71.4196364964864,52.8392729929728,0.922219288087493,-0.480697804412607,1.49595239357864
"NGC",-19.6699256901588,79.4027540354208,-9.60106548986444,29.9360487722132,71.4098573578003,52.8197147156006,0.921877931751332,-0.480053274493222,1.49680243861066
"NGC",-19.668431097583,79.4159580420594,-9.58815849004697,29.9530592400265,71.4000782191143,52.8001564382285,0.92153657541517,-0.479407924502348,1.49765296200132
"NGC",-19.6669304139887,79.4292008976017,-9.5752350483415,29.970079308499,71.3902990804282,52.7805981608564,0.921195219079008,-0.478761752417075,1.49850396542495
"NGC",-19.6654236171317,79.442482700358,-9.56229512416342,29.987109011194,71.3805199417422,52.7610398834843,0.920853862742846,-0.478114756208171,1.4993554505597
"NGC",-19.663910684695,79.4558035488539,-9.54933867680143,30.0041483817521,71.3707408030561,52.7414816061122,0.920512506406684,-0.477466933840071,1.50020741908761
"NGC",-19.6623915942885,79.4691635418301,-9.53636566541712,30.0211974538909,71.36096166437,52.7219233287401,0.920171150070523,-0.476818283270856,1.50105987269454
"NGC",-19.6608663234491,79.4825627782429,-9.5233760490447,30.0382562614053,71.351182525684,52.7023650513679,0.919829793734361,-0.476168802452235,1.50191281307027
"NGC",-19.65933484964,79.496001357265,-9.51036978659066,30.055324838168,71.3414033869979,52.6828067739958,0.919488437398199,-0.475518489329533,1.5027662419084
"NGC",-19.6577971502511,79.5094793782854,-9.49734683683338,30.0724032181288,71.3316242483118,52.6632484966237,0.919147081062037,-0.474867341841669,1.50362016090644
"NGC",-19.6562532025982,79.5229969409102,-9.48430715842281,30.0894914353156,71.3218451096258,52.6436902192516,0.918805724725876,-0.474215357921141,1.50447457176578
"NGC",-19.6547029839232,79.5365541449628,-9.47125070988014,30.106589523834,71.3120659709397,52.6241319418795,0.918464368389714,-0.473562535494007,1.5053294761917
"NGC",-19.6531464713936,79.5501510904846,-9.45817744959742,30.1236975178677,71.3022868322537,52.6045736645073,0.918123012053552,-0.472908872479871,1.50618487589339
"NGC",-19.6515836421023,79.5637878777351,-9.44508733583726,30.1408154516784,71.2925076935676,52.5850153871352,0.91778165571739,-0.472254366791863,1.50704077258392
"NGC",-19.6500144730679,79.5774646071925,-9.43198032673244,30.157943359606,71.2827285548815,52.5654571097631,0.917440299381228,-0.471599016336622,1.5078971679803
"NGC",-19.6484389412335,79.591181379554,-9.4188563802856,30.1750812760689,71.2729494161955,52.545898832391,0.917098943045067,-0.47094281901428,1.50875406380345
"NGC",-19.6468570234673,79.6049382957365,-9.40571545436885,30.1922292355639,71.2631702775094,52.5263405550189,0.916757586708905,-0.470285772718443,1.50961146177819
"NGC",-19.6452686965623,79.6187354568767,-9.39255750672347,30.2093872726663,71.2533911388234,52.5067822776467,0.916416230372743,-0.469627875336173,1.51046936363331
"NGC",-19.6436739372357,79.6325729643318,-9.37938249495948,30.2265554220303,71.2436120001373,52.4872240002746,0.916074874036581,-0.468969124747974,1.51132777110152
"NGC",-19.6420727221287,79.6464509196798,-9.36619037655542,30.2437337183891,71.2338328614512,52.4676657229025,0.915733517700419,-0.468309518827771,1.51218668591946
"NGC",-19.6404650278067,79.6603694247196,-9.35298110885787,30.2609221965546,71.2240537227652,52.4481074455304,0.915392161364258,-0.467649055442893,1.51304610982773
"NGC",-19.6388508307587,79.6743285814722,-9.33975464908115,30.278120891418,71.2142745840791,52.4285491681583,0.915050805028096,-0.466987732454058,1.5139060445709
"NGC",-19.6372301073974,79.6883284921806,-9.32651095430698,30.2953298379498,71.2044954453931,52.4089908907861,0.914709448691934,-0.466325547715349,1.51476649189749
"NGC",-19.6356028340585,79.7023692593101,-9.3132499814841,30.3125490711997,71.194716306707,52.389432613414,0.914368092355772,-0.465662499074205,1.51562745355998
"NGC",-19.6339689870008,79.7164509855491,-9.29997168742793,30.329778626297,71.184937168021,52.3698743360419,0.91402673601961,-0.464998584371397,1.51648893131485
"NGC",-19.6323285424062,79.7305737738095,-9.28667602882022,30.3470185384509,71.1751580293349,52.3503160586698,0.913685379683449,-0.464333801441011,1.51735092692255
"NGC",-19.6306814763787,79.744737727227,-9.27336296220866,30.36426884295,71.1653788906488,52.3307577812977,0.913344023347287,-0.463668148110433,1.5182134421475
"NGC",-19.6290277649451,79.7589429491612,-9.26003244400657,30.381529575163,71.1555997519628,52.3111995039255,0.913002667011125,-0.463001622200328,1.51907647875815
"NGC",-19.6273673840542,79.7731895431968,-9.24668443049248,30.3988007705385,71.1458206132767,52.2916412265534,0.912661310674963,-0.462334221524624,1.51994003852693
"NGC",-19.6257003095767,79.7874776131437,-9.23331887780985,30.4160824646055,71.1360414745907,52.2720829491813,0.912319954338801,-0.461665943890493,1.52080412323028
"NGC",-19.6240265173049,79.801807263037,-9.21993574196666,30.4333746929731,71.1262623359046,52.2525246718092,0.91197859800264,-0.460996787098333,1.52166873464865
"NGC",-19.6223459829527,79.816178597138,-9.20653497883501,30.4506774913307,71.1164831972185,52.2329663944371,0.911637241666478,-0.460326748941751,1.52253387456654
"NGC",-19.6206586821551,79.8305917199345,-9.19311654415088,30.4679908954487,71.1067040585325,52.2134081170649,0.911295885330316,-0.459655827207544,1.52339954477243
"NGC",-19.6189645904681,79.8450467361411,-9.17968039351362,30.4853149411777,71.0969249198464,52.1938498396928,0.910954528994154,-0.458984019675681,1.52426574705889
"NGC",-19.6172636833686,79.8595437506999,-9.16622648238571,30.5026496644494,71.0871457811603,52.1742915623207,0.910613172657992,-0.458311324119285,1.52513248322247
"NGC",-19.6155559362539,79.8740828687804,-9.15275476609231,30.5199951012763,71.0773666424743,52.1547332849486,0.910271816321831,-0.457637738304616,1.52599975506381
"NGC",-19.6138413244415,79.8886641957806,-9.13926519982096,30.5373512877521,71.0675875037882,52.1351750075765,0.909930459985669,-0.456963259991048,1.5268675643876
"NGC",-19.6121198231692,79.9032878373273,-9.12575773862115,30.5547182600515,71.0578083651022,52.1156167302044,0.909589103649507,-0.456287886931058,1.52773591300257
"NGC",-19.6103914075944,79.9179538992761,-9.11223233740401,30.5720960544308,71.0480292264161,52.0960584528322,0.909247747313345,-0.4556116168702,1.52860480272154
"NGC",-19.6086560527942,79.9326624877122,-9.0986889509419,30.5894847072276,71.03825008773,52.0765001754601,0.908906390977184,-0.454934447547095,1.52947423536138
"NGC",-19.6069137337651,79.9474137089508,-9.08512753386807,30.606884254861,71.028470949044,52.056941898088,0.908565034641022,-0.454256376693403,1.53034421274305
"NGC",-19.6051644254227,79.9622076695378,-9.07154804067628,30.6242947338321,71.0186918103579,52.0373836207159,0.90822367830486,-0.453577402033814,1.53121473669161
"NGC",-19.6034081026012,79.9770444762496,-9.05795042572042,30.6417161807237,71.0089126716719,52.0178253433438,0.907882321968698,-0.452897521286021,1.53208580903618
"NGC",-19.6016447400539,79.9919242360941,-9.04433464321415,30.6591486322005,70.9991335329858,51.9982670659716,0.907540965632536,-0.452216732160708,1.53295743161003
"NGC",-19.5998743124522,80.0068470563111,-9.03070064723053,30.6765921250095,70.9893543942998,51.9787087885995,0.907199609296375,-0.451535032361527,1.53382960625047
"NGC",-19.5980967943858,80.0218130443724,-9.01704839170166,30.6940466959798,70.9795752556137,51.9591505112274,0.906858252960213,-0.450852419585083,1.53470233479899
"NGC",-19.5963121603622,80.0368223079827,-9.00337783041824,30.711512382023,70.9697961169276,51.9395922338553,0.906516896624051,-0.450168891520912,1.53557561910115
"NGC",-19.5945203848067,80.0518749550797,-8.98968891702928,30.7289892201331,70.9600169782416,51.9200339564831,0.906175540287889,-0.449484445851464,1.53644946100665
"NGC",-19.592721442062,80.0669710938347,-8.97598160504168,30.7464772473869,70.9502378395555,51.900475679111,0.905834183951727,-0.448799080252084,1.53732386236934
"NGC",-19.590915306388,80.0821108326532,-8.96225584781985,30.7639765009438,70.9404587008695,51.8809174017389,0.905492827615566,-0.448112792390993,1.53819882504719
"NGC",-19.5891019519616,80.0972942801749,-8.94851159858537,30.7814870180462,70.9306795621834,51.8613591243668,0.905151471279404,-0.447425579929268,1.53907435090231
"NGC",-19.5872813528764,80.1125215452747,-8.93474881041656,30.7990088360197,70.9209004234973,51.8418008469947,0.904810114943242,-0.446737440520828,1.53995044180098
"NGC",-19.5854534831424,80.1277927370628,-8.92096743624813,30.8165419922727,70.9111212848113,51.8222425696226,0.90446875860708,-0.446048371812407,1.54082709961364
"NGC",-19.583618316686,80.1431079648852,-8.9071674288708,30.8340865242973,70.9013421461252,51.8026842922504,0.904127402270918,-0.44535837144354,1.54170432621487
"NGC",-19.5817758273494,80.1584673383245,-8.89334874093091,30.8516424696688,70.8915630074392,51.7831260148783,0.903786045934757,-0.444667437046546,1.54258212348344
"NGC",-19.5799259888907,80.1738709671998,-8.87951132493006,30.8692098660461,70.8817838687531,51.7635677375062,0.903444689598595,-0.443975566246503,1.54346049330231
"NGC",-19.5780687749834,80.1893189615675,-8.86565513322467,30.886788751172,70.872004730067,51.7440094601341,0.903103333262433,-0.443282756661234,1.5443394375586
"NGC",-19.5762041592163,80.2048114317217,-8.85178011802568,30.9043791628728,70.862225591381,51.724451182762,0.902761976926271,-0.442589005901284,1.54521895814364
"NGC",-19.5743321150931,80.2203484881947,-8.83788623139808,30.921981139059,70.8524464526949,51.7048929053898,0.90242062059011,-0.441894311569904,1.54609905695295
"NGC",-19.5724526160325,80.2359302417574,-8.82397342526061,30.9395947177252,70.8426673140088,51.6853346280177,0.902079264253948,-0.441198671263031,1.54697973588626
"NGC",-19.5705656353674,80.2515568034198,-8.8100416513853,30.9572199369503,70.8328881753228,51.6657763506456,0.901737907917786,-0.440502082569265,1.54786099684751
"NGC",-19.5686711463451,80.2672282844315,-8.7960908613971,30.9748568348973,70.8231090366367,51.6462180732735,0.901396551581624,-0.439804543069855,1.54874284174486
"NGC",-19.5667691221269,80.2829447962818,-8.78212100677353,30.992505449814,70.8133298979507,51.6266597959014,0.901055195245462,-0.439106050338677,1.5496252724907
"NGC",-19.564859535788,80.298706450701,-8.76813203884424,31.0101658200326,70.8035507592646,51.6071015185292,0.900713838909301,-0.438406601942212,1.55050829100163
"NGC",-19.5629423603168,80.3145133596598,-8.75412390879068,31.0278379839704,70.7937716205786,51.5875432411571,0.900372482573139,-0.437706195439534,1.55139189919852
"NGC",-19.5610175686152,80.3303656353708,-8.74009656764564,31.0455219801292,70.7839924818925,51.567984963785,0.900031126236977,-0.437004828382282,1.55227609900646
"NGC",-19.5590851334979,80.3462633902881,-8.72604996629289,31.0632178470961,70.7742133432064,51.5484266864129,0.899689769900815,-0.436302498314644,1.55316089235481
"NGC",-19.5571450276927,80.3622067371084,-8.7119840554668,31.0809256235434,70.7644342045204,51.5288684090408,0.899348413564653,-0.43559920277334,1.55404628117717
"NGC",-19.5551972238394,80.378195788771,-8.69789878575193,31.0986453482285,70.7546550658343,51.5093101316686,0.899007057228492,-0.434894939287597,1.55493226741143
"NGC",-19.5532416944904,80.3942306584586,-8.68379410758264,31.1163770599946,70.7448759271483,51.4897518542965,0.89866570089233,-0.434189705379132,1.55581885299973
"NGC",-19.55127841211,80.4103114595977,-8.6696699712427,31.13412079777,70.7350967884622,51.4701935769244,0.898324344556168,-0.433483498562135,1.5567060398885
"NGC",-19.5493073490741,80.4264383058589,-8.65552632686487,31.1518766005691,70.7253176497761,51.4506352995523,0.897982988220006,-0.432776316343244,1.55759383002845
"NGC",-19.5473284776703,80.4426113111577,-8.64136312443053,31.169644507492,70.7155385110901,51.4310770221802,0.897641631883844,-0.432068156221527,1.5584822253746
"NGC",-19.5453417700972,80.4588305896546,-8.62718031376927,31.1874245577247,70.705759372404,51.411518744808,0.897300275547683,-0.431359015688464,1.55937122788624
"NGC",-19.5433471984644,80.4750962557558,-8.61297784455849,31.2052167905397,70.695980233718,51.3919604674359,0.896958919211521,-0.430648892227924,1.56026083952698
"NGC",-19.5413447347923,80.4914084241136,-8.598755666323,31.2230212452951,70.6862010950319,51.3724021900638,0.896617562875359,-0.42993778331615,1.56115106226476
"NGC",-19.5393343510117,80.507767209627,-8.58451372843461,31.2408379614361,70.6764219563458,51.3528439126917,0.896276206539197,-0.429225686421731,1.56204189807181
"NGC",-19.5373160189634,80.524172727442,-8.57025198011176,31.2586669784939,70.6666428176598,51.3332856353196,0.895934850203036,-0.428512599005588,1.5629333489247
"NGC",-19.5352897103983,80.5406250929522,-8.55597037041908,31.2765083360866,70.6568636789737,51.3137273579474,0.895593493866874,-0.427798518520954,1.56382541680433
"NGC",-19.5332553969769,80.5571244217991,-8.541668848267,31.2943620739191,70.6470845402877,51.2941690805753,0.895252137530712,-0.42708344241335,1.56471810369595
"NGC",-19.5312130502691,80.573670829873,-8.52734736241133,31.312228231783,70.6373054016016,51.2746108032032,0.89491078119455,-0.426367368120567,1.56561141158915
"NGC",-19.5291626417539,80.590264433313,-8.5130058614529,31.3301068495574,70.6275262629155,51.2550525258311,0.894569424858388,-0.425650293072645,1.56650534247787
"NGC",-19.5271041428193,80.6069053485076,-8.49864429383711,31.3479979672081,70.6177471242295,51.235494248459,0.894228068522227,-0.424932214691855,1.56739989836041
"NGC",-19.5250375247616,80.6235936920955,-8.48426260785351,31.3659016247887,70.6079679855434,51.2159359710868,0.893886712186065,-0.424213130392676,1.56829508123944
